tourist_id,day,sequence_num,place_id,place_name,cluster,restricted,arrival_time,dwell_minutes,distance_from_prev_km,is_suspicious_tourist
T00482,1,6548,P021,Elk Falls,Kotagiri,False,2026-04-15T08:10:00,78,2.94,False
T00482,1,6549,P019,Longwood Shola,Kotagiri,False,2026-04-15T09:38:00,47,1.09,False
T00482,1,6550,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T10:35:00,42,2.34,False
T00482,1,6551,P035,Wenlock Downs,Ooty,False,2026-04-15T12:06:00,52,19.62,False
T00482,1,6552,P034,Glenmorgan,Pykara,False,2026-04-15T13:16:00,65,7.4,False
T00482,1,6553,P008,Pykara Falls,Pykara,False,2026-04-15T14:31:00,75,2.49,False
T00482,2,6554,P006,Wax World Museum,Ooty,False,2026-04-15T17:28:00,33,16.57,False
T00482,2,6555,P040,Thunder World,Ooty,False,2026-04-15T18:11:00,82,0.56,False
T00482,2,6556,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T19:51:00,38,7.32,False
T00482,2,6557,P009,Pykara Lake,Pykara,False,2026-04-15T20:39:00,87,2.74,False
T00482,3,6558,P001,Ooty Town Centre,Ooty,False,2026-04-15T23:48:00,25,17.02,False
T00482,3,6559,P004,Doddabetta Peak,Ooty,False,2026-04-16T00:23:00,58,4.09,False
T00482,3,6560,P034,Glenmorgan,Pykara,False,2026-04-16T02:02:00,20,16.58,False
T00482,3,6561,P036,Kamraj Sagar Dam,Ooty,False,2026-04-16T02:36:00,77,5.84,False
T00482,3,6562,P019,Longwood Shola,Kotagiri,False,2026-04-16T04:49:00,63,22.51,False
T00483,1,6563,P043,Aruvankadu,Coonoor,False,2026-04-15T08:15:00,47,6.4,False
T00483,1,6564,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T09:24:00,67,9.13,False
T00483,1,6565,P007,Tea Factory and Museum,Ooty,False,2026-04-15T10:58:00,35,11.13,False
T00483,1,6566,P002,Ooty Lake,Ooty,False,2026-04-15T11:43:00,67,4.04,False
T00483,2,6567,P019,Longwood Shola,Kotagiri,False,2026-04-15T13:51:00,22,10.92,False
T00483,2,6568,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T14:54:00,26,16.63,False
T00483,2,6569,P003,Government Botanical Garden,Ooty,False,2026-04-15T15:53:00,28,13.42,False
T00483,2,6570,P021,Elk Falls,Kotagiri,False,2026-04-15T16:58:00,56,14.93,False
T00483,2,6571,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T18:32:00,22,15.54,False
T00483,2,6572,P021,Elk Falls,Kotagiri,False,2026-04-15T19:32:00,77,15.54,False
T00483,3,6573,P005,Government Rose Garden,Ooty,False,2026-04-15T21:45:00,41,13.1,False
T00483,3,6574,P038,Deer Park,Ooty,False,2026-04-15T22:36:00,73,0.89,False
T00483,3,6575,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-16T00:38:00,68,19.87,False
T00483,3,6576,P040,Thunder World,Ooty,False,2026-04-16T02:32:00,57,18.79,False
T00483,3,6577,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-16T04:26:00,78,23.13,False
T00484,1,6578,P003,Government Botanical Garden,Ooty,False,2026-04-15T08:31:00,66,12.77,False
T00484,1,6579,P008,Pykara Falls,Pykara,False,2026-04-15T10:03:00,51,10.79,False
T00484,1,6580,P010,Pykara Dam,Pykara,False,2026-04-15T11:04:00,33,0.25,False
T00484,1,6581,P037,Needle View Point,Pykara,False,2026-04-15T11:47:00,84,1.25,False
T00484,2,6582,P004,Doddabetta Peak,Ooty,False,2026-04-15T14:32:00,44,9.47,False
T00484,2,6583,P045,Bandishola,Coonoor,False,2026-04-15T15:33:00,44,6.84,False
T00484,2,6584,P014,Dolphin's Nose,Coonoor,False,2026-04-15T16:30:00,48,5.56,False
T00484,2,6585,P031,Law's Falls,Coonoor,False,2026-04-15T17:28:00,38,3.11,False
T00484,2,6586,P032,Ketti Valley,Ooty,False,2026-04-15T18:26:00,75,8.24,False
T00484,3,6587,P004,Doddabetta Peak,Ooty,False,2026-04-15T20:21:00,27,9.47,False
T00484,3,6588,P038,Deer Park,Ooty,False,2026-04-15T21:00:00,22,5.1,False
T00484,3,6589,P059,Coonoor Town Centre,Coonoor,False,2026-04-15T21:54:00,80,13.07,False
T00484,3,6590,P015,Lamb's Rock,Coonoor,False,2026-04-15T23:24:00,35,2.08,False
T00484,3,6591,P002,Ooty Lake,Ooty,False,2026-04-16T00:31:00,73,13.19,False
T00484,3,6592,P054,Bokkapuram,Mudumalai,False,2026-04-16T02:29:00,23,18.07,False
T00485,1,6593,P005,Government Rose Garden,Ooty,False,2026-04-15T08:29:00,49,11.94,False
T00485,1,6594,P041,St. Stephen's Church,Ooty,False,2026-04-15T09:28:00,48,0.73,False
T00485,1,6595,P029,Kalhatty Falls,Ooty,False,2026-04-15T10:39:00,66,9.35,False
T00485,1,6596,P013,Sim's Park,Coonoor,False,2026-04-15T12:30:00,86,18.19,False
T00485,2,6597,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T15:16:00,22,14.71,False
T00485,2,6598,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T16:18:00,56,16.16,False
T00485,2,6599,P040,Thunder World,Ooty,False,2026-04-15T18:11:00,64,23.13,False
T00485,2,6600,P046,Aracode,Kotagiri,False,2026-04-15T20:12:00,35,22.93,False
T00485,3,6601,P041,St. Stephen's Church,Ooty,False,2026-04-15T22:41:00,75,12.41,False
T00485,3,6602,P033,Tribal Research Centre Museum,Ooty,False,2026-04-16T00:06:00,90,2.57,False
T00485,3,6603,P021,Elk Falls,Kotagiri,False,2026-04-16T02:21:00,38,18.36,False
T00485,3,6604,P006,Wax World Museum,Ooty,False,2026-04-16T03:38:00,65,15.63,False
T00486,1,6605,P002,Ooty Lake,Ooty,False,2026-04-15T08:28:00,90,11.31,False
T00486,1,6606,P038,Deer Park,Ooty,False,2026-04-15T10:08:00,68,0.23,False
T00486,1,6607,P033,Tribal Research Centre Museum,Ooty,False,2026-04-15T11:26:00,29,2.99,False
T00486,1,6608,P037,Needle View Point,Pykara,False,2026-04-15T12:13:00,47,7.34,False
T00486,1,6609,P008,Pykara Falls,Pykara,False,2026-04-15T13:10:00,81,1.35,False
T00486,2,6610,P002,Ooty Lake,Ooty,False,2026-04-15T15:41:00,38,11.31,False
T00486,2,6611,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T17:09:00,87,20.02,False
T00486,2,6612,P003,Government Botanical Garden,Ooty,False,2026-04-15T19:19:00,63,17.26,False
T00486,2,6613,P056,Sigur Plateau,Mudumalai,False,2026-04-15T21:20:00,35,23.52,False
T00486,2,6614,P002,Ooty Lake,Ooty,False,2026-04-15T22:57:00,44,24.93,False
T00486,2,6615,P020,Rangaswamy Peak,Kotagiri,False,2026-04-16T00:23:00,71,16.97,False
T00486,3,6616,P004,Doddabetta Peak,Ooty,False,2026-04-16T03:15:00,59,14.45,False
T00486,3,6617,P024,Masinagudi Town,Mudumalai,False,2026-04-16T05:07:00,54,21.48,False
T00486,3,6618,P033,Tribal Research Centre Museum,Ooty,False,2026-04-16T06:41:00,25,16.33,False
T00486,3,6619,P024,Masinagudi Town,Mudumalai,False,2026-04-16T07:46:00,41,16.33,False
T00487,1,6620,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T08:36:00,85,14.71,False
T00487,1,6621,P038,Deer Park,Ooty,False,2026-04-15T10:17:00,70,6.64,False
T00487,1,6622,P034,Glenmorgan,Pykara,False,2026-04-15T11:58:00,69,12.46,False
T00487,2,6623,P058,Lovedale,Ooty,False,2026-04-15T14:17:00,34,9.81,False
T00487,2,6624,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T15:46:00,69,22.11,False
T00487,2,6625,P028,Bellikkal,Ooty,False,2026-04-15T17:53:00,29,23.4,False
T00487,3,6626,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T19:49:00,62,14.71,False
T00487,3,6627,P021,Elk Falls,Kotagiri,False,2026-04-15T21:45:00,23,21.87,False
T00487,3,6628,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T22:19:00,28,4.51,False
T00488,1,6629,P002,Ooty Lake,Ooty,False,2026-04-15T08:28:00,29,11.31,False
T00488,1,6630,P030,Bison Valley,Coonoor,False,2026-04-15T09:43:00,61,18.52,False
T00488,1,6631,P013,Sim's Park,Coonoor,False,2026-04-15T11:01:00,72,7.06,False
T00488,1,6632,P029,Kalhatty Falls,Ooty,False,2026-04-15T12:58:00,86,18.19,False
T00488,1,6633,P005,Government Rose Garden,Ooty,False,2026-04-15T14:48:00,76,9.99,False
T00488,2,6634,P035,Wenlock Downs,Ooty,False,2026-04-15T17:07:00,26,13.77,False
T00488,2,6635,P017,Kateri Falls,Coonoor,False,2026-04-15T18:24:00,48,20.55,False
T00488,2,6636,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T19:40:00,54,11.23,False
T00488,2,6637,P019,Longwood Shola,Kotagiri,False,2026-04-15T20:44:00,83,3.51,False
T00488,2,6638,P006,Wax World Museum,Ooty,False,2026-04-15T22:48:00,56,16.47,False
T00488,2,6639,P036,Kamraj Sagar Dam,Ooty,False,2026-04-16T00:03:00,27,7.67,False
T00488,3,6640,P040,Thunder World,Ooty,False,2026-04-16T01:36:00,71,12.0,False
T00488,3,6641,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-16T03:33:00,72,18.79,False
T00488,3,6642,P029,Kalhatty Falls,Ooty,False,2026-04-16T05:27:00,37,16.94,False
T00488,3,6643,P035,Wenlock Downs,Ooty,False,2026-04-16T06:25:00,31,8.56,False
T00488,3,6644,P017,Kateri Falls,Coonoor,False,2026-04-16T07:47:00,82,20.55,False
T00488,3,6645,P021,Elk Falls,Kotagiri,False,2026-04-16T09:25:00,80,6.74,False
T00489,1,6646,P004,Doddabetta Peak,Ooty,False,2026-04-15T08:36:00,28,14.47,False
T00489,1,6647,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T09:41:00,53,15.15,False
T00489,1,6648,P019,Longwood Shola,Kotagiri,False,2026-04-15T10:44:00,87,3.51,False
T00489,1,6649,P029,Kalhatty Falls,Ooty,False,2026-04-15T12:53:00,53,17.13,False
T00489,2,6650,P057,Fernhill,Ooty,False,2026-04-15T14:32:00,45,8.31,False
T00489,2,6651,P005,Government Rose Garden,Ooty,False,2026-04-15T15:27:00,49,2.46,False
T00489,2,6652,P003,Government Botanical Garden,Ooty,False,2026-04-15T16:26:00,36,1.95,False
T00489,3,6653,P037,Needle View Point,Pykara,False,2026-04-15T17:39:00,41,1.12,False
T00489,3,6654,P009,Pykara Lake,Pykara,False,2026-04-15T18:30:00,71,1.22,False
T00489,3,6655,P010,Pykara Dam,Pykara,False,2026-04-15T19:51:00,89,0.4,False
T00489,3,6656,P040,Thunder World,Ooty,False,2026-04-15T21:46:00,79,10.45,False
T00489,3,6657,P001,Ooty Town Centre,Ooty,False,2026-04-15T23:15:00,41,0.44,False
T00490,1,6658,P001,Ooty Town Centre,Ooty,False,2026-04-15T08:30:00,34,12.37,False
T00490,1,6659,P006,Wax World Museum,Ooty,False,2026-04-15T09:14:00,74,0.64,False
T00490,1,6660,P007,Tea Factory and Museum,Ooty,False,2026-04-15T10:38:00,85,2.25,False
T00490,1,6661,P056,Sigur Plateau,Mudumalai,False,2026-04-15T13:06:00,60,25.5,False
T00490,2,6662,P028,Bellikkal,Ooty,False,2026-04-15T16:25:00,89,20.78,False
T00490,2,6663,P058,Lovedale,Ooty,False,2026-04-15T18:23:00,64,11.86,False
T00490,2,6664,P035,Wenlock Downs,Ooty,False,2026-04-15T19:38:00,44,4.58,False
T00490,2,6665,P006,Wax World Museum,Ooty,False,2026-04-15T20:37:00,29,6.13,False
T00490,3,6666,P005,Government Rose Garden,Ooty,False,2026-04-15T22:06:00,26,11.94,False
T00490,3,6667,P017,Kateri Falls,Coonoor,False,2026-04-15T23:10:00,41,15.3,False
T00490,3,6668,P038,Deer Park,Ooty,False,2026-04-16T00:31:00,61,16.06,False
T00490,3,6669,P002,Ooty Lake,Ooty,False,2026-04-16T01:42:00,70,0.23,False
T00490,3,6670,P033,Tribal Research Centre Museum,Ooty,False,2026-04-16T03:02:00,25,2.8,False
T00491,1,6671,P005,Government Rose Garden,Ooty,False,2026-04-15T08:29:00,26,11.94,False
T00491,1,6672,P028,Bellikkal,Ooty,False,2026-04-15T09:17:00,46,8.99,False
T00491,1,6673,P014,Dolphin's Nose,Coonoor,False,2026-04-15T10:42:00,33,15.91,False
T00491,1,6674,P044,Burliar,Coonoor,False,2026-04-15T11:31:00,88,6.64,False
T00491,1,6675,P014,Dolphin's Nose,Coonoor,False,2026-04-15T13:15:00,38,6.64,False
T00491,2,6676,P038,Deer Park,Ooty,False,2026-04-15T15:03:00,83,11.31,False
T00491,2,6677,P014,Dolphin's Nose,Coonoor,False,2026-04-15T17:02:00,41,14.43,False
T00491,2,6678,P040,Thunder World,Ooty,False,2026-04-15T18:17:00,29,13.7,False
T00491,2,6679,P001,Ooty Town Centre,Ooty,False,2026-04-15T18:56:00,40,0.44,False
T00491,2,6680,P010,Pykara Dam,Pykara,False,2026-04-15T20:01:00,82,10.16,False
T00491,2,6681,P039,Thread Garden,Ooty,False,2026-04-15T21:47:00,88,9.97,False
T00491,3,6682,P002,Ooty Lake,Ooty,False,2026-04-16T00:12:00,44,11.31,False
T00491,3,6683,P029,Kalhatty Falls,Ooty,False,2026-04-16T01:21:00,73,10.31,False
T00491,3,6684,P005,Government Rose Garden,Ooty,False,2026-04-16T02:58:00,89,9.99,False
T00491,3,6685,P035,Wenlock Downs,Ooty,False,2026-04-16T04:40:00,82,5.56,False
T00492,1,6686,P050,Nellakotta,Gudalur,False,2026-04-15T08:10:00,74,3.43,False
T00492,1,6687,P024,Masinagudi Town,Mudumalai,False,2026-04-15T10:04:00,49,16.03,False
T00492,1,6688,P041,St. Stephen's Church,Ooty,False,2026-04-15T11:39:00,89,18.63,False
T00492,1,6689,P007,Tea Factory and Museum,Ooty,False,2026-04-15T13:18:00,34,3.39,False
T00492,1,6690,P024,Masinagudi Town,Mudumalai,False,2026-04-15T14:44:00,42,20.94,False
T00492,1,6691,P028,Bellikkal,Ooty,False,2026-04-15T16:10:00,60,17.86,False
T00492,2,6692,P027,Gudalur Town,Gudalur,False,2026-04-15T18:37:00,49,2.86,False
T00492,2,6693,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T19:58:00,77,13.11,False
T00492,2,6694,P057,Fernhill,Ooty,False,2026-04-15T22:06:00,22,20.66,False
T00492,2,6695,P039,Thread Garden,Ooty,False,2026-04-15T22:38:00,89,2.2,False
T00492,2,6696,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-16T00:39:00,74,13.13,False
T00492,2,6697,P044,Burliar,Coonoor,False,2026-04-16T02:18:00,35,10.11,False
T00492,3,6698,P053,Pandalur,Gudalur,False,2026-04-16T05:06:00,27,8.31,False
T00492,3,6699,P051,Padanthorai,Gudalur,False,2026-04-16T06:03:00,83,12.28,False
T00492,3,6700,P049,Devarshola,Gudalur,False,2026-04-16T07:40:00,71,5.67,False
T00492,3,6701,P053,Pandalur,Gudalur,False,2026-04-16T09:08:00,38,7.02,False
T00492,3,6702,P024,Masinagudi Town,Mudumalai,False,2026-04-16T10:38:00,21,21.08,False
T00492,3,6703,P004,Doddabetta Peak,Ooty,False,2026-04-16T11:52:00,20,21.48,False
T00493,1,6704,P003,Government Botanical Garden,Ooty,False,2026-04-15T08:34:00,64,13.86,False
T00493,1,6705,P033,Tribal Research Centre Museum,Ooty,False,2026-04-15T09:48:00,40,3.61,False
T00493,1,6706,P003,Government Botanical Garden,Ooty,False,2026-04-15T10:38:00,70,3.61,False
T00493,1,6707,P015,Lamb's Rock,Coonoor,False,2026-04-15T12:18:00,66,12.32,False
T00493,2,6708,P038,Deer Park,Ooty,False,2026-04-15T14:33:00,89,11.31,False
T00493,2,6709,P059,Coonoor Town Centre,Coonoor,False,2026-04-15T16:34:00,33,13.07,False
T00493,2,6710,P019,Longwood Shola,Kotagiri,False,2026-04-15T17:33:00,71,10.51,False
T00493,3,6711,P038,Deer Park,Ooty,False,2026-04-15T20:18:00,86,11.31,False
T00493,3,6712,P013,Sim's Park,Coonoor,False,2026-04-15T22:16:00,42,12.97,False
T00493,3,6713,P015,Lamb's Rock,Coonoor,False,2026-04-15T23:08:00,37,2.24,False
T00493,3,6714,P031,Law's Falls,Coonoor,False,2026-04-15T23:55:00,70,2.78,False
T00494,1,6715,P015,Lamb's Rock,Coonoor,False,2026-04-15T08:35:00,88,14.18,False
T00494,1,6716,P029,Kalhatty Falls,Ooty,False,2026-04-15T10:51:00,54,19.36,False
T00494,1,6717,P006,Wax World Museum,Ooty,False,2026-04-15T12:09:00,89,9.85,False
T00494,2,6718,P035,Wenlock Downs,Ooty,False,2026-04-15T15:11:00,22,20.96,False
T00494,2,6719,P045,Bandishola,Coonoor,False,2026-04-15T16:13:00,36,16.17,False
T00494,2,6720,P039,Thread Garden,Ooty,False,2026-04-15T17:16:00,24,11.08,False
T00494,2,6721,P024,Masinagudi Town,Mudumalai,False,2026-04-15T18:27:00,24,19.16,False
T00494,2,6722,P053,Pandalur,Gudalur,False,2026-04-15T19:43:00,49,21.08,False
T00494,3,6723,P058,Lovedale,Ooty,False,2026-04-15T23:19:00,52,20.46,False
T00494,3,6724,P040,Thunder World,Ooty,False,2026-04-16T00:21:00,57,3.34,False
T00494,3,6725,P013,Sim's Park,Coonoor,False,2026-04-16T01:48:00,58,12.07,False
T00494,3,6726,P039,Thread Garden,Ooty,False,2026-04-16T03:17:00,63,12.55,False
T00494,3,6727,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-16T05:16:00,85,22.71,False
T00494,3,6728,P029,Kalhatty Falls,Ooty,False,2026-04-16T07:23:00,28,17.16,False
T00495,1,6729,P035,Wenlock Downs,Ooty,False,2026-04-15T08:34:00,84,13.77,False
T00495,1,6730,P039,Thread Garden,Ooty,False,2026-04-15T10:11:00,24,5.3,False
T00495,1,6731,P015,Lamb's Rock,Coonoor,False,2026-04-15T11:06:00,76,12.65,False
T00495,1,6732,P014,Dolphin's Nose,Coonoor,False,2026-04-15T12:32:00,42,1.75,False
T00495,1,6733,P017,Kateri Falls,Coonoor,False,2026-04-15T13:29:00,89,6.23,False
T00495,1,6734,P044,Burliar,Coonoor,False,2026-04-15T15:08:00,69,3.99,False
T00495,2,6735,P004,Doddabetta Peak,Ooty,False,2026-04-15T17:51:00,43,14.45,False
T00495,2,6736,P002,Ooty Lake,Ooty,False,2026-04-15T18:47:00,77,5.3,False
T00495,2,6737,P029,Kalhatty Falls,Ooty,False,2026-04-15T20:29:00,29,10.31,False
T00495,2,6738,P047,Kairbetta,Kotagiri,False,2026-04-15T21:28:00,28,12.09,False
T00495,2,6739,P031,Law's Falls,Coonoor,False,2026-04-15T22:29:00,79,13.39,False
T00495,2,6740,P003,Government Botanical Garden,Ooty,False,2026-04-16T00:22:00,88,13.89,False
T00495,3,6741,P006,Wax World Museum,Ooty,False,2026-04-16T02:55:00,39,12.42,False
T00495,3,6742,P030,Bison Valley,Coonoor,False,2026-04-16T04:17:00,75,17.33,False
T00495,3,6743,P002,Ooty Lake,Ooty,False,2026-04-16T06:18:00,39,18.52,False
T00495,3,6744,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-16T07:53:00,36,22.44,False
T00495,3,6745,P004,Doddabetta Peak,Ooty,False,2026-04-16T09:33:00,45,25.85,False
T00495,3,6746,P040,Thunder World,Ooty,False,2026-04-16T10:28:00,24,4.02,False
T00496,1,6747,P042,Wellington,Coonoor,False,2026-04-15T08:10:00,43,3.71,False
T00496,1,6748,P019,Longwood Shola,Kotagiri,False,2026-04-15T09:11:00,50,7.41,False
T00496,1,6749,P004,Doddabetta Peak,Ooty,False,2026-04-15T10:33:00,54,13.13,False
T00496,2,6750,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T12:25:00,66,14.33,False
T00496,2,6751,P033,Tribal Research Centre Museum,Ooty,False,2026-04-15T14:21:00,69,20.35,False
T00496,2,6752,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T15:40:00,62,3.95,False
T00496,3,6753,P004,Doddabetta Peak,Ooty,False,2026-04-15T17:55:00,23,9.47,False
T00496,3,6754,P014,Dolphin's Nose,Coonoor,False,2026-04-15T18:45:00,41,10.85,False
T00496,3,6755,P030,Bison Valley,Coonoor,False,2026-04-15T19:36:00,89,3.99,False
T00496,3,6756,P015,Lamb's Rock,Coonoor,False,2026-04-15T21:19:00,63,5.7,False
T00496,3,6757,P038,Deer Park,Ooty,False,2026-04-15T22:54:00,54,12.96,False
T00496,3,6758,P007,Tea Factory and Museum,Ooty,False,2026-04-15T23:58:00,87,3.83,False
T00497,1,6759,P015,Lamb's Rock,Coonoor,False,2026-04-15T08:10:00,57,1.82,False
T00497,1,6760,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T09:17:00,51,4.06,False
T00497,1,6761,P007,Tea Factory and Museum,Ooty,False,2026-04-15T10:35:00,37,11.13,False
T00497,1,6762,P015,Lamb's Rock,Coonoor,False,2026-04-15T11:36:00,54,9.91,False
T00497,2,6763,P035,Wenlock Downs,Ooty,False,2026-04-15T13:26:00,48,18.61,False
T00497,2,6764,P031,Law's Falls,Coonoor,False,2026-04-15T15:03:00,44,19.77,False
T00497,2,6765,P004,Doddabetta Peak,Ooty,False,2026-04-15T16:13:00,33,10.58,False
T00497,2,6766,P035,Wenlock Downs,Ooty,False,2026-04-15T17:09:00,41,9.35,False
T00497,2,6767,P007,Tea Factory and Museum,Ooty,False,2026-04-15T18:10:00,61,8.25,False
T00497,2,6768,P005,Government Rose Garden,Ooty,False,2026-04-15T19:21:00,63,2.99,False
T00497,3,6769,P015,Lamb's Rock,Coonoor,False,2026-04-15T21:06:00,63,1.82,False
T00497,3,6770,P043,Aruvankadu,Coonoor,False,2026-04-15T22:25:00,41,6.49,False
T00497,3,6771,P042,Wellington,Coonoor,False,2026-04-15T23:18:00,48,5.18,False
T00497,3,6772,P038,Deer Park,Ooty,False,2026-04-16T00:39:00,48,13.5,False
T00497,3,6773,P032,Ketti Valley,Ooty,False,2026-04-16T01:44:00,67,6.91,False
T00497,3,6774,P003,Government Botanical Garden,Ooty,False,2026-04-16T03:05:00,84,5.67,False
T00498,1,6775,P003,Government Botanical Garden,Ooty,False,2026-04-15T08:39:00,82,15.65,False
T00498,1,6776,P041,St. Stephen's Church,Ooty,False,2026-04-15T10:11:00,69,1.76,False
T00498,1,6777,P044,Burliar,Coonoor,False,2026-04-15T12:07:00,61,19.16,False
T00498,1,6778,P013,Sim's Park,Coonoor,False,2026-04-15T13:23:00,61,6.38,False
T00498,1,6779,P029,Kalhatty Falls,Ooty,False,2026-04-15T15:09:00,56,18.19,False
T00498,2,6780,P046,Aracode,Kotagiri,False,2026-04-15T16:58:00,44,5.95,False
T00498,2,6781,P002,Ooty Lake,Ooty,False,2026-04-15T18:42:00,35,24.15,False
T00498,2,6782,P031,Law's Falls,Coonoor,False,2026-04-15T19:54:00,85,15.18,False
T00498,2,6783,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T22:12:00,29,21.3,False
T00498,2,6784,P037,Needle View Point,Pykara,False,2026-04-15T22:51:00,34,3.45,False
T00498,3,6785,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-16T01:13:00,41,18.17,False
T00498,3,6786,P013,Sim's Park,Coonoor,False,2026-04-16T02:09:00,86,6.27,False
T00498,3,6787,P036,Kamraj Sagar Dam,Ooty,False,2026-04-16T04:23:00,62,19.29,False
T00498,3,6788,P008,Pykara Falls,Pykara,False,2026-04-16T05:35:00,54,3.35,False
T00498,3,6789,P036,Kamraj Sagar Dam,Ooty,False,2026-04-16T06:39:00,31,3.35,False
T00498,3,6790,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-16T07:50:00,46,16.16,False
T00499,1,6791,P007,Tea Factory and Museum,Ooty,False,2026-04-15T08:33:00,61,13.47,False
T00499,1,6792,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T10:36:00,45,25.08,False
T00499,1,6793,P056,Sigur Plateau,Mudumalai,False,2026-04-15T11:55:00,42,13.86,False
T00499,1,6794,P004,Doddabetta Peak,Ooty,False,2026-04-15T13:41:00,47,25.62,False
T00499,1,6795,P021,Elk Falls,Kotagiri,False,2026-04-15T14:58:00,80,12.25,False
T00499,2,6796,P004,Doddabetta Peak,Ooty,False,2026-04-15T17:58:00,74,14.45,False
T00499,2,6797,P039,Thread Garden,Ooty,False,2026-04-15T19:23:00,60,4.48,False
T00499,2,6798,P002,Ooty Lake,Ooty,False,2026-04-15T20:33:00,54,0.88,False
T00499,3,6799,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T22:31:00,33,14.71,False
T00499,3,6800,P029,Kalhatty Falls,Ooty,False,2026-04-15T23:25:00,31,8.67,False
T00499,3,6801,P002,Ooty Lake,Ooty,False,2026-04-16T00:21:00,65,10.31,False
T00499,3,6802,P006,Wax World Museum,Ooty,False,2026-04-16T01:36:00,69,1.83,False
T00500,1,6803,P029,Kalhatty Falls,Ooty,False,2026-04-15T08:26:00,87,10.42,False
T00500,1,6804,P040,Thunder World,Ooty,False,2026-04-15T10:18:00,27,10.03,False
T00500,1,6805,P009,Pykara Lake,Pykara,False,2026-04-15T11:10:00,36,10.06,False
T00500,2,6806,P008,Pykara Falls,Pykara,False,2026-04-15T12:06:00,66,0.44,False
T00500,2,6807,P010,Pykara Dam,Pykara,False,2026-04-15T13:22:00,85,0.25,False
T00500,2,6808,P004,Doddabetta Peak,Ooty,False,2026-04-15T15:21:00,64,13.91,False
T00500,2,6809,P038,Deer Park,Ooty,False,2026-04-15T16:37:00,37,5.1,False
T00500,2,6810,P042,Wellington,Coonoor,False,2026-04-15T17:47:00,74,13.5,False
T00500,2,6811,P044,Burliar,Coonoor,False,2026-04-15T19:17:00,61,6.64,False
T00500,3,6812,P035,Wenlock Downs,Ooty,False,2026-04-15T21:44:00,77,5.21,False
T00500,3,6813,P041,St. Stephen's Church,Ooty,False,2026-04-15T23:13:00,55,4.94,False
T00500,3,6814,P029,Kalhatty Falls,Ooty,False,2026-04-16T00:31:00,41,9.35,False
T00500,3,6815,P004,Doddabetta Peak,Ooty,False,2026-04-16T01:38:00,63,10.56,False
T00500,3,6816,P041,St. Stephen's Church,Ooty,False,2026-04-16T02:52:00,55,4.59,False
T00500,3,6817,P057,Fernhill,Ooty,False,2026-04-16T03:57:00,63,1.91,False
T00501,1,6818,P039,Thread Garden,Ooty,False,2026-04-15T08:29:00,60,11.94,False
T00501,1,6819,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T10:09:00,56,16.09,False
T00501,1,6820,P046,Aracode,Kotagiri,False,2026-04-15T11:23:00,36,7.34,False
T00501,1,6821,P002,Ooty Lake,Ooty,False,2026-04-15T12:59:00,35,24.15,False
T00501,1,6822,P048,Kengarai,Kotagiri,False,2026-04-15T14:09:00,74,14.35,False
T00501,2,6823,P001,Ooty Town Centre,Ooty,False,2026-04-15T16:53:00,20,12.37,False
T00501,2,6824,P031,Law's Falls,Coonoor,False,2026-04-15T17:48:00,25,14.3,False
T00501,2,6825,P015,Lamb's Rock,Coonoor,False,2026-04-15T18:23:00,59,2.78,False
T00501,2,6826,P043,Aruvankadu,Coonoor,False,2026-04-15T19:38:00,49,6.49,False
T00501,2,6827,P005,Government Rose Garden,Ooty,False,2026-04-15T20:45:00,49,7.54,False
T00501,3,6828,P057,Fernhill,Ooty,False,2026-04-15T22:33:00,36,12.28,False
T00501,3,6829,P013,Sim's Park,Coonoor,False,2026-04-15T23:45:00,34,14.73,False
